2022-02-16T18-37-01,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,89,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,19143,Rite Aid 02451,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,88,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,19143,Rite Aid 02451,NLP,NLP,NLP,88,03/11/2022 12:00:00 AM
2022-03-18T11-17-38,19143,Rite Aid 02451,NLP,NLP,NLP,88,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,19143,Rite Aid 02451,NLP,NLP,NLP,88,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,19143,Rite Aid 02451,NLP,NLP,NLP,87,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,19143,Rite Aid 02451,NLP,NLP,NLP,87,03/19/2022 12:00:00 AM
2022-03-20T06-05-37,19143,Rite Aid 02451,NLP,NLP,NLP,87,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,19143,Rite Aid 02451,NLP,NLP,NLP,87,03/20/2022 12:00:00 AM
2022-03-21T14-18-38,19143,Rite Aid 02451,NLP,NLP,NLP,87,03/20/2022 12:00:00 AM
