2022-02-01T09-23-15,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,140,63,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,63,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,63,02/03/2022 12:00:00 AM
2022-02-07T09-54-34,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,63,02/04/2022 12:00:00 AM
2022-02-09T09-41-46,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,63,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,62,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,62,02/11/2022 12:00:00 AM
2022-02-15T10-17-36,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,62,02/11/2022 12:00:00 AM
2022-02-16T08-11-48,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,61,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,61,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,58,02/16/2022 12:00:00 AM
2022-02-18T15-54-16,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,58,02/17/2022 12:00:00 AM
2022-02-18T16-04-21,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,58,02/18/2022 12:00:00 AM
2022-02-22T09-09-37,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,58,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,58,02/22/2022 12:00:00 AM
2022-03-03T09-56-49,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,54,03/01/2022 12:00:00 AM
2022-03-03T10-04-44,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,54,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,16127,Rite Aid 03447,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,100,52,03/08/2022 12:00:00 AM
2022-03-16T18-51-35,16127,Rite Aid 03447,NLP,NLP,NLP,52,03/11/2022 12:00:00 AM
2022-03-18T11-17-38,16127,Rite Aid 03447,NLP,NLP,NLP,52,03/17/2022 12:00:00 AM
2022-03-18T15-22-50,16127,Rite Aid 03447,NLP,NLP,NLP,52,03/17/2022 12:00:00 AM
2022-03-19T08-15-59,16127,Rite Aid 03447,NLP,NLP,NLP,52,03/18/2022 12:00:00 AM
2022-03-19T11-58-02,16127,Rite Aid 03447,NLP,NLP,NLP,51,03/19/2022 12:00:00 AM
2022-03-20T06-05-37,16127,Rite Aid 03447,NLP,NLP,NLP,51,03/19/2022 12:00:00 AM
2022-03-21T06-11-50,16127,Rite Aid 03447,NLP,NLP,NLP,51,03/20/2022 12:00:00 AM
2022-03-21T14-18-38,16127,Rite Aid 03447,NLP,NLP,NLP,51,03/20/2022 12:00:00 AM
