2022-03-08T14-40-56,85730,CVS Store #07855,03/04/2022 12:00:00 AM,03/07/2022 12:00:00 AM,20,20,03/08/2022 12:00:00 AM
2022-06-08T05-42-02,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,12,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,85730,CVS Store #07855,NLP,NLP,NLP,33,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,85730,CVS Store #09336,NLP,NLP,NLP,36,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,85730,CVS Store #09336,NLP,NLP,NLP,35,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,12,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,85730,CVS Store #07855,NLP,NLP,NLP,29,06/08/2022 12:00:00 AM
2022-06-10T04-15-36,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,85730,CVS Store #09336,NLP,NLP,NLP,35,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,85730,CVS Store #07855,NLP,NLP,NLP,25,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/09/2022 12:00:00 AM
2022-06-11T04-15-14,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,85730,CVS Store #07855,NLP,NLP,NLP,43,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,85730,CVS Store #09336,NLP,NLP,NLP,35,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85730,CVS Store #07855,NLP,NLP,NLP,43,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,85730,CVS Store #09336,NLP,NLP,NLP,35,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85730,WALGREENS STORE #03007,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85730,CVS Store #07855,NLP,NLP,NLP,43,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,85730,CVS Store #09336,NLP,NLP,NLP,35,06/10/2022 12:00:00 AM
2022-06-14T04-15-16,85730,WALGREENS STORE #03007,NLP,NLP,NLP,19,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,85730,CVS Store #07855,NLP,NLP,NLP,37,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,85730,CVS Store #09336,NLP,NLP,NLP,35,06/13/2022 12:00:00 AM
2022-06-15T04-15-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,11,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,85730,CVS Store #07855,NLP,NLP,NLP,37,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,85730,CVS Store #09336,NLP,NLP,NLP,35,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,85730,WALGREENS STORE #03007,NLP,NLP,NLP,19,06/13/2022 12:00:00 AM
2022-06-16T04-15-45,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/15/2022 12:00:00 AM
2022-06-16T04-15-45,85730,CVS Store #07855,NLP,NLP,NLP,37,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,85730,CVS Store #09336,NLP,NLP,NLP,35,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,85730,WALGREENS STORE #03007,NLP,NLP,NLP,19,06/13/2022 12:00:00 AM
2022-06-17T04-15-27,85730,CVS Store #09336,NLP,NLP,NLP,30,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,85730,CVS Store #07855,NLP,NLP,NLP,47,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,85730,CVS Store #07855,NLP,NLP,NLP,60,06/17/2022 12:00:00 AM
2022-06-18T04-15-18,85730,CVS Store #09336,NLP,NLP,NLP,31,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,85730,CVS Store #07855,NLP,NLP,NLP,60,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/16/2022 12:00:00 AM
2022-06-19T04-15-29,85730,CVS Store #09336,NLP,NLP,NLP,31,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/16/2022 12:00:00 AM
2022-06-20T04-15-58,85730,CVS Store #07855,NLP,NLP,NLP,60,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,85730,CVS Store #09336,NLP,NLP,NLP,31,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,85730,CVS Store #07855,NLP,NLP,NLP,77,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,10,06/16/2022 12:00:00 AM
2022-06-21T04-15-35,85730,CVS Store #09336,NLP,NLP,NLP,29,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,85730,WALGREENS STORE #03007,NLP,NLP,NLP,18,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,85730,WALGREENS STORE #10879,NLP,NLP,NLP,34,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,85730,WALGREENS STORE #03007,NLP,NLP,NLP,18,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,85730,WALGREENS STORE #10879,NLP,NLP,NLP,34,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,9,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,85730,CVS Store #07855,NLP,NLP,NLP,77,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,85730,CVS Store #09336,NLP,NLP,NLP,29,06/20/2022 12:00:00 AM
2022-06-23T04-15-16,85730,WALGREENS STORE #03007,NLP,NLP,NLP,18,06/20/2022 12:00:00 AM
2022-06-23T04-15-16,85730,WALGREENS STORE #10879,NLP,NLP,NLP,34,06/20/2022 12:00:00 AM
2022-06-23T04-15-16,85730,CVS Store #07855,NLP,NLP,NLP,67,06/22/2022 12:00:00 AM
2022-06-23T04-15-16,85730,FRYS PHARMACY 66000033,NLP,NLP,NLP,9,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,85730,CVS Store #09336,NLP,NLP,NLP,28,06/22/2022 12:00:00 AM
