2022-03-08T14-40-56,32259,CVS Store #08377,03/03/2022 12:00:00 AM,03/07/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #07904,NLP,NLP,NLP,26,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #08377,NLP,NLP,NLP,12,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,32,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,CVS Store #05190,NLP,NLP,NLP,29,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/23/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
