Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
CVS Store #02263,22202 BULVERDE RD.,CVS Pharmacy,SAN ANTONIO,TX,78261,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-98.42456 29.64809)
PATHS Community Med Ctr - Danville,705 Main St,,Danville,VA,24541,03/25/2022 12:00:00 AM,http://www.pathsinc.org,434-791-4122,POINT (-79.39577 36.5854)
CVS Store #05643,7334 LINDBERGH BLVD.,CVS Pharmacy,SAINT LOUIS,MO,63125,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.32721 38.50588)
CVS Store #01960,1279 WEST MAIN STREET,CVS Pharmacy,WATERBURY,CT,06708,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.06393 41.55161)
CVS Store #02867,1937 MACDADE BLVD,CVS Pharmacy,FOLSOM,PA,19033,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.3176 39.89743)
CVS Store #06536,2340 W SYCAMORE ST.,CVS Pharmacy,KOKOMO,IN,46901,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.164505 40.48817)
CVS Store #17346,45130 COLUMBIA PL,CVS Pharmacy,STERLING,VA,20166,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.43888 39.00884)
CVS Store #10825,2400 BUTLER PIKE,CVS Pharmacy,PLYMOUTH MEETING,PA,19462,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.27292 40.10972)
CVS Store #07140,599 STATE RD.,CVS Pharmacy,WESTPORT,MA,02790,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.08384 41.66)
CVS Store #03548,2009 WARDS ROAD,CVS Pharmacy,LYNCHBURG,VA,24502,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.186145 37.37524)
CVS Store #07462,601 N INDUSTRIAL BLVD,CVS Pharmacy,BEDFORD,TX,76021,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.100573 32.84466)
CVS Store #00476,2454 E. IRLO BRONSON MEMORIAL HWY,CVS Pharmacy,KISSIMMEE,FL,34744,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.345128 28.279325)
CVS Store #00750,875 ENFIELD ST,ENFIELD PLAZA SHOPPES,ENFIELD,CT,06082,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.59358 41.998075)
CVS Store #07156,605 W. CAMPBELL RD.,CVS Pharmacy,RICHARDSON,TX,75080,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.740915 32.977655)
CVS Store #01742,2901 WESLEY CHAPEL STOUTS RD.,CVS Pharmacy,MONROE,NC,28110,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.64494 35.04802)
CVS Store #04077,975 ROSTRAVER RD.,CVS Pharmacy,BELLE VERNON,PA,15012,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.84283 40.13962)
KING SOOPERS PHARMACY 62000011,2100 35TH AVE,,GREELEY,CO,80634,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-104.736147 40.405015)
KROGER PHARMACY 02400758,234 EASTBROOKE PKWY,,MT WASHINGTON,KY,40047,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.55469 38.04768)
CVS Store #00969,1001 THORNDIKE ST.,CVS Pharmacy,PALMER,MA,01069,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.32917 42.15746)
CVS Store #02749,5225 POPLAR TENT RD,CVS Pharmacy,CONCORD,NC,28027,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.66514 35.41232)
CVS Store #06236,2100 SW 119TH ST,CVS Pharmacy,OKLAHOMA CITY,OK,73170,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.548225 35.348125)
Riverside Neighborhood Hlth Ctr,7140 INDIANA AVE,,RIVERSIDE,CA,92504,03/21/2022 12:00:00 AM,http://www.rivco-familycarecenters.org/locations/riverside.aspx,951-358-6000,POINT (-117.39755 33.938555)
Walgreens Store #05833,1801 TEXAS AVE,,LA MARQUE,TX,77568,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-94.97109 29.37869)
CVS Store #07608,426 21ST AVE SOUTH,CVS Pharmacy,NASHVILLE,TN,37203,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.79959 36.14505)
CVS Store #03257,704 W MARTIN LUTHER KING JR BLVD,CVS Pharmacy,SEFFNER,FL,33584,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.286518 27.981245)
CVS Store #08601,12290 W. COLLEGE BLVD.,CVS Pharmacy,OVERLAND PARK,KS,66210,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.72824 38.92753)
CVS Store #05473,2103 GAUSE BLVD EAST,CVS Pharmacy,SLIDELL,LA,70461,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-89.736045 30.286445)
KROGER PHARMACY 02600619,237 E MAIN ST,,HENDERSONVILLE,TN,37075,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-86.60226 36.30883)
CVS Store #06060,183 ROUTE 206 SOUTH,CVS Pharmacy,CHESTER,NJ,07930,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.69567 40.781)
CVS Store #01381,510 BLACKWELL RD.,CVS Pharmacy,WARRENTON,VA,20186,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.79141 38.7272)
HealthLinc - Valparaiso,1001 Sturdy Rd,,Valparaiso,IN,46383,03/27/2022 12:00:00 AM,http://www.healthlincchc.org,219-462-7173,POINT (-87.03741 41.476625)
KROGER PHARMACY 02600565,4432 VETERANS PKWY,,MURFREESBORO,TN,37128,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-86.4919 35.8449)
CVS Store #02559,10515 MALLARD CREEK ROAD,CVS Pharmacy,CHARLOTTE,NC,28262,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.76632 35.34206)
CVS Store #17138,1750 ROBERT ST S,CVS Pharmacy,WEST SAINT PAUL,MN,55118,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.07834 44.8934)
Walgreens Store #05566,17010 CHATSWORTH ST,,GRANADA HILLS,CA,91344,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-118.50278 34.26454)
CVS Store #03582,1605 FOUR SEASON BLVD.,CVS Pharmacy,HENDERSONVILLE,NC,28792,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.44822 35.33411)
CVS Store #07074,2240 M ST NW,CVS Pharmacy,WASHINGTON,DC,20037,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.04944 38.90506)
DILLON PHARMACY 61500072,10515 W CENTRAL AVE,,WICHITA,KS,67212,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-97.46445 37.69258)
CVS Store #08867,7915 FLORENCE AVENUE,CVS Pharmacy,DOWNEY,CA,90240,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.13079 33.95406)
CVS Store #03637,542325 US HIGHWAY 1,CVS Pharmacy,CALLAHAN,FL,32011,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.82981 30.56286)
CVS Store #17053,10155 OKEECHOBEE BLVD,CVS Pharmacy,WEST PALM BEACH,FL,33411,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.20296 26.71095)
CVS Store #01733,6360 HOADLY RD.,CVS Pharmacy,MANASSAS,VA,20112,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.39597 38.673145)
KROGER PHARMACY 01400944,5080 DELHI RD,,CINCINNATI,OH,45238,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.61261 39.09599)
KROGER PHARMACY 02400739,12450 LA GRANGE RD,,LOUISVILLE,KY,40245,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.50886 38.29058)
KING SOOPERS PHARMACY 62000025,11747 W KEN CARYL AVE,,LITTLETON,CO,80127,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-105.130815 39.582155)
Comm Hlth CtrS SANTA MARIA,150 Tejas Pl,PHARMACY,Nipomo,CA,93444,03/25/2022 12:00:00 AM,http://www.chccc.org,805-938-9200,POINT (-120.49835 35.02703)
KROGER PHARMACY 02500433,11630 HIGHWAY 51 S,,ATOKA,TN,38004,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-89.790727 35.44091)
CVS Store #04151,2050 CLUB CENTER DR,CVS Pharmacy,SACRAMENTO,CA,95835,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-121.50623 38.670365)
CVS Store #00617,387 POMPTON AVENUE,CVS Pharmacy,CEDAR GROVE,NJ,07009,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.22854 40.84715)
Walgreens Store #07287,1120 N LOOP 336 W,,CONROE,TX,77301,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-95.473765 30.335325)
CVS Store #07603,1301 N. SAGINAW BLVD.,CVS Pharmacy,SAGINAW,TX,76179,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.382843 32.881365)
Walgreens Store #15469,105 E GLENOAKS BLVD,,GLENDALE,CA,91207,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-118.254909 34.159215)
CVS Store #05447,200 S. LINCOLN AVE,CVS Pharmacy,NEWTOWN,PA,18940,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.93244 40.22552)
CVS Store #09251,3999 SANTA RITA ROAD,CVS Pharmacy,PLEASANTON,CA,94588,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-121.8764 37.69687)
Walgreens Store #06000,22 US HIGHWAY 41,,SCHERERVILLE,IN,46375,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-87.472525 41.52262)
CVS Store #16816,18275 KENRICK AVE,CVS Pharmacy,LAKEVILLE,MN,55044,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.29142 44.68433)
CVS Store #00137,"626 SOUTHERN ARTERY, RTE 3A",CVS Pharmacy,QUINCY,MA,02169,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.9878 42.25277)
CVS Store #02933,3710 57TH AVE.,CVS Pharmacy,KENOSHA,WI,53144,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.87749 42.604)
CVS Store #08573,11900 W 135TH STREET,CVS Pharmacy,OVERLAND PARK,KS,66221,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.72443 38.88676)
CVS Store #11059,1619 BROADWAY,CVS Pharmacy,NEW YORK,NY,10019,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.91434 40.685112)
KING SOOPERS PHARMACY 62000075,12959 S PARKER RD,,PARKER,CO,80134,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-104.76067 39.47971)
CVS Store #05176,225 GULF BREEZE PKWY.,CVS Pharmacy,GULF BREEZE,FL,32561,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.17116 30.36582)
CVS Store #09825,609 KAILUA RD,CVS Pharmacy,KAILUA,HI,96734,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-157.74214 21.39364)
KROGER PHARMACY 01400423,130 PAVILION PKWY,,NEWPORT,KY,41071,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.478275 39.09028)
Bradenton Family Medical Center,1505 26th Ave E,,Bradenton,FL,34208,03/25/2022 12:00:00 AM,http://www.mcrhs.org,941-753-7843,POINT (-82.5453 27.47758)
CVS Store #00915,19 DODGE ST.,CVS Pharmacy,BEVERLY,MA,01915,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.88949 42.57749)
CVS Store #05516,1303 38TH AVE. N.,CVS Pharmacy,MYRTLE BEACH,SC,29577,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.86971 33.72756)
CVS Store #07529,"7201 KNIGHTDALE BLVD.,",CVS Pharmacy,KNIGHTDALE,NC,27545,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.486655 35.79904)
Walgreens Store #04124,33670 US HIGHWAY 19 N,,PALM HARBOR,FL,34684,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-82.739776 28.07825)
Walmart Pharmacy #5781,8331 S Stewart Ave,,Chicago,IL,60620,03/25/2022 12:00:00 AM,https://www.walmarthealth.com/,,POINT (-87.63308 41.74185)
CVS Store #00817,"4 SCHALKS CROSSING RD,",CVS Pharmacy,PLAINSBORO,NJ,08536,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.59422 40.33523)
East Bay Fam Hlth Ctr,6 John H Chafee Blvd,,Newport,RI,02840,03/18/2022 12:00:00 AM,http://www.ebcap.org,401-848-2160,POINT (-71.31226 41.51698)
Universal Community Health Center,1005 E Washington Blvd,,Los Angeles,CA,90021,03/22/2022 12:00:00 AM,http://www.uchcla.org,323-233-3100,POINT (-118.25292 34.02598)
Neighborhood Health Casey Clinic,1200 N Howard Street,,Alexandria,VA,22304,03/16/2022 12:00:00 AM,,,POINT (-77.10504 38.821495)
CVS Store #00837,360 RTE 73 SOUTH,CVS Pharmacy,MARLTON,NJ,08053,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.922917 39.88822)
Lake Forest Acute Care,1025 W EVERETT RD STE 101,,LAKE FOREST,IL,60045-2697,03/25/2022 12:00:00 AM,,,POINT (-87.872155 42.221505)
CITY OF HOPE NATIONAL MEDICAL CENTE,1500 DUARTE RD,,DUARTE,CA,91010,03/27/2022 12:00:00 AM,,,POINT (-117.97374 34.1307)
CVS Store #03255,3404 SW ARCHER RD,CVS Pharmacy,GAINESVILLE,FL,32608,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.37324 29.62713)
CVS Store #08285,1010 LAKE ST WEST,CVS Pharmacy,MINNEAPOLIS,MN,55408,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.29256 44.94845)
KROGER PHARMACY 02400728,185 ADAM SHEPHERD PKWY,,SHEPHERDSVILLE,KY,40165,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.65923 38.00805)
CVS Store #05854,2187 HOWLAND BLVD.,CVS Pharmacy,DELTONA,FL,32738,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.19109 28.92481)
Walgreens Store #03795,6996 US HIGHWAY 19 N,,PINELLAS PARK,FL,33781,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-82.68197 27.83528)
CVS Store #01537,"5001 W. BROAD ST.,",CVS Pharmacy,RICHMOND,VA,23230,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.4979 37.58412)
CVS Store #07403,103 S.W. MILITARY DR.,CVS Pharmacy,SAN ANTONIO,TX,78221,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-98.4919 29.35718)
KROGER PHARMACY 02400387,"291 N. HUBBARDS LN, SUITE 130",,LOUISVILLE,KY,40207,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.637777 38.258065)
CVS Store #07396,1010 HWY 17 NORTH,CVS Pharmacy,NORTH MYRTLE BEACH,SC,29582,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.88019 33.695145)
KROGER PHARMACY 02400347,4401 TATES CREEK RD,,LEXINGTON,KY,40517,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.49213 37.97096)
Freedom Hill Community Health Cente,162 NC 33 East,,Tarboro,NC,27886,03/25/2022 12:00:00 AM,,,POINT (-77.52435 35.87486)
KROGER PHARMACY 02600557,1418A W MAIN ST,,LEBANON,TN,37087,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-86.33049 36.21451)
CVS Store #02061,1797 DUTCH BROADWAY,CVS Pharmacy,ELMONT,NY,11003,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.709425 40.68961)
Martin Luther King Health Center,1799 Mount Mariah Drive,,Las Vegas,NV,89106,03/25/2022 12:00:00 AM,http://www.nvhealthcenters.org,800-787-2568,POINT (-115.16356 36.19309)
CVS Store #02174,"4555 WISCONSIN AVENUE, NW",CVS Pharmacy,WASHINGTON,DC,20016,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.08007 38.9494)
CVS Store #06394,"330 FRANKLIN ROAD, SUITE 302",CVS Pharmacy,BRENTWOOD,TN,37027,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.790298 36.025035)
KROGER PHARMACY 02400776,1027 Jeffersonville Commons Dr.,,Jeffersonville,IN,47130,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-85.71166 38.33461)
CVS Store #17180,3599 W HILLSBORO BLVD,CVS Pharmacy,DEERFIELD BEACH,FL,33442,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.15107 26.31948)
CVS Store #06149,1885 WEST HENDERSON ROAD,CVS Pharmacy,UPPER ARLINGTON,OH,43220,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.06958 40.054435)
CVS Store #05477,15474 W. GREENWAY RD.,CVS Pharmacy,SURPRISE,AZ,85374,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.393174 33.62463)
CVS Store #02043,3300A CENTENNIAL LANE,CVS Pharmacy,ELLICOTT CITY,MD,21042,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.86162 39.2788)
CVS Store #06044,735 HARDING PL.,CVS Pharmacy,NASHVILLE,TN,37211,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.75956 36.08092)
CVS Store #02965,1380 WOODSTOCK RD,CVS Pharmacy,ROSWELL,GA,30075,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.40206 34.0616)
CVS Store #07431,3430 LAKEVIEW PKWY,CVS Pharmacy,ROWLETT,TX,75088,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.57002 32.907035)
CVS Store #02356,790 TIMBER DRIVE,CVS Pharmacy,GARNER,NC,27529,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.61664 35.6866)
CVS Store #05891,3170 S. HIGLEY RD.,CVS Pharmacy,GILBERT,AZ,85295,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.721862 33.29304)
SALUD PARA LA GENTE INC,204 E Beach St,,Watsonville,CA,95076,03/21/2022 12:00:00 AM,http://www.splg.org,831-728-0222,POINT (-121.75379 36.91196)
CVS Store #02325,1025 CENTRAL STREET,CVS Pharmacy,STOUGHTON,MA,02072,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.10275 42.13592)
CVS Store #04556,109 WEST HILL STREET,CVS Pharmacy,THOMSON,GA,30824,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.500865 33.462105)
CVS Store #04804,16801 CHILLICOTHE RD.,CVS Pharmacy,CHAGRIN FALLS,OH,44023,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.33763 41.41199)
CVS Store #08004,720 GENERAL MOTORS RD.,CVS Pharmacy,MILFORD,MI,48381,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.610755 42.583485)
CVS Store #06811,4140 COUNTY ROAD 101 N,CVS Pharmacy,PLYMOUTH,MN,55446,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.50715 45.03096)
CVS Store #08872,26891 ALISO CREEK RD,CVS Pharmacy,ALISO VIEJO,CA,92656,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.72356 33.57249)
CVS Store #03579,3771 TAMPA RD,CVS Pharmacy,OLDSMAR,FL,34677,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.676911 28.043825)
CVS Store #03393,118 W. GARFIELD RD.,CVS Pharmacy,AURORA,OH,44202,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.34957 41.3179)
KROGER PHARMACY 01600819,199 GRACELAND BLVD,,COLUMBUS,OH,43214,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-83.02482 40.065285)
CVS Store #04108,7599 W SAND LAKE RD,CVS Pharmacy,ORLANDO,FL,32819,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.48696 28.4508)
CVS Store #09290,4430 EAST RAY ROAD,CVS Pharmacy,PHOENIX,AZ,85044,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.987647 33.320735)
CVS Store #01121,174 LITTLETON RD,WESTFORD MARKETPLACE,WESTFORD,MA,01886,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.421945 42.5665)
Walgreens Store #05337,2988 SHALLOWFORD RD,,MARIETTA,GA,30066,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-84.46507 34.03548)
CVS Store #08790,3550 W. SAHARA AVE,CVS Pharmacy,LAS VEGAS,NV,89102,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-115.188909 36.1454)
KROGER PHARMACY 01100449,1227 ROCKBRIDGE RD,,STONE MOUNTAIN,GA,30087,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.132765 33.84104)
CVS Store #01148,905 SOUTH MAIN ST.,CVS Pharmacy,CHESHIRE,CT,06410,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.90608 41.480385)
Partnership Hlth Ctr Creamery Bldg,401 Railroad St W,,Missoula,MT,59802,03/21/2022 12:00:00 AM,http://www.co.missoula.mt.us/phc,406-258-4789,POINT (-113.9965 46.87711)
CVS Store #01399,3053 NUTLEY STREET,CVS Pharmacy,FAIRFAX,VA,22031,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.26124 38.87096)
CVS Store #02582,795 BALTIMORE PIKE,CVS Pharmacy,SPRINGFIELD,PA,19064,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.33269 39.916625)
KROGER PHARMACY 01600548,27322 CARRONADE DR,,PERRYSBURG,OH,43551,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-83.59922 41.54608)
CVS Store #00574,8001 9TH ST N,CVS Pharmacy,SAINT PETERSBURG,FL,33702,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.64407 27.84388)
CVS Store #05131,1900 19TH AVENUE,CVS Pharmacy,SAN FRANCISCO,CA,94116,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.47587 37.75212)
Susquehanna Comm Hlth + Dent Clinic,471 Hepburn Street,,Williamsport,PA,17701,03/21/2022 12:00:00 AM,http://www.aimhealthy.org,570-567-5400,POINT (-77.0079 41.24237)
CVS Store #08430,3825 S. NOLAND RD.,CVS Pharmacy,INDEPENDENCE,MO,64055,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.41456 39.050685)
SJWCFC S Mark Taper Fdn CD + Env HC,808 W 58th St,,Los Angeles,CA,90037,03/23/2022 12:00:00 AM,http://wellchild.org,323-541-1411,POINT (-118.287378 33.989703)
CVS Store #10621,"2155 KALAKAUA AVE., SUITE 102",CVS Pharmacy,HONOLULU,HI,96815,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-157.83037 21.2809)
KROGER PHARMACY 01100673,457 NATHAN DEAN BLVD,,DALLAS,GA,30132,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-84.82173 33.91038)
CVS Store #08984,6701 RIDGE AVE.,CVS Pharmacy,PHILADELPHIA,PA,19128,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.22369 40.04084)
CVS Store #05002,7000 JUSTIN RD.,CVS Pharmacy,LANTANA,TX,76226,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.109335 33.072645)
Escambia Comm Clinics Corp Offices,2315 W Jackson Street,,Pensacola,FL,32505,03/16/2022 12:00:00 AM,http://healthcarewithinreach.org,850-436-4630,POINT (-87.24427 30.41784)
LYNN COMMUNITY HEALTH CENTER,269 Union St,,Lynn,MA,01901,03/22/2022 12:00:00 AM,http://lchcnet.org/aboutus/,781-581-3900,POINT (-70.94377 42.465035)
CVS Store #01773,9551 W. 171ST ST.,CVS Pharmacy,TINLEY PARK,IL,60487,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.82791 41.57981)
Walgreens Store #06631,6350 DAVIS BLVD,,NORTH RICHLAND HILLS,TX,76180,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-97.20971 32.86072)
Walgreens Store #04233,5600 W FULLERTON AVE,,CHICAGO,IL,60639,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,POINT (-87.76657 41.92441)
CVS Store #17466,449 COMMERCE DR,CVS Pharmacy,WOODBURY,MN,55125,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-92.90915 44.94029)
Comm Hlth Care Ctr Inc,601 1st Ave N,,Great Falls,MT,59401,03/21/2022 12:00:00 AM,http://www.chccgf.org,406-454-6973,POINT (-111.29675 47.50654)
KROGER PHARMACY 01600591,350 E BROAD ST,,PATASKALA,OH,43062,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,POINT (-82.66437 40.0067)
CVS Store #08387,3500 W SLAUGHTER LN,CVS Pharmacy,AUSTIN,TX,78749,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.850007 30.18421)
CVS Store #03292,750 W. FM 544,CVS Pharmacy,WYLIE,TX,75098,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.54861 33.00682)
CVS Store #06910,505 EAST 1100 NORTH,CVS Pharmacy,CHESTERTON,IN,46304,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.04435 41.59299)
MCMICKEN INTEGRATED CARE CLINIC,40 E MCMICKEN AVE,,CINCINNATI,OH,45202,03/23/2022 12:00:00 AM,http://www.cintihealthnetwork.org,513-386-7899,POINT (-84.515565 39.11597)
CVS Store #02175,2738 N. DECATUR RD.,CVS Pharmacy,DECATUR,GA,30033,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.28139 33.7932)
