facility_id,provider_name,grantee_code,provider_pin,state_provider_pin,npi,address1,address2,city,state,zip,molnupiravir_courses_shipped,paxlovid_courses_shipped,total_courses_shipped,geopoint
245734408767250203104025395695557692263,CVS Store #16892,CV1,016892,,1255353918,1400 PRECINCT LINE RD,CVS Pharmacy,HURST,TX,76053,0,20,20,POINT (-97.183443 32.836555)
242510027571210652564928573544004743048,Walgreens Store #07247,WG1,007247,MIA377009,1578578613,1309 S MISSION ST,,MOUNT PLEASANT,MI,48858,24,20,44,POINT (-84.76672 43.58929)
242515351454737125348033973393426132916,CVS Store #03662,CV1,003662,,1316041239,5357 EHRLICH RD,CVS Pharmacy,TAMPA,FL,33625,24,20,44,POINT (-82.541506 28.08425)
245734408777214169709289169353485994855,CVS Store #07142,CV1,007142,,1982701470,16760 W. DIVISION ST.,CVS Pharmacy,LOCKPORT,IL,60441,0,20,20,POINT (-88.02525 41.58376)
242510027568019088401145952522780438408,Walgreens Store #10478,WG1,010478,WAAP52025,1265652069,1601 GEORGE WASHINGTON WAY,,RICHLAND,WA,99354,40,20,60,POINT (-119.27525 46.29474)
245734408760845314111707090327964371815,CVS Store #07809,CV1,007809,,1891899613,4203 S CARRIER PKWY,CVS Pharmacy,GRAND PRAIRIE,TX,75052,0,20,20,POINT (-97.004881 32.67143)
245734408773144925400466327551425006439,CVS Store #04165,CV1,004165,,1326141185,371 ASHEVILLE HIGHWAY,CVS Pharmacy,BREVARD,NC,28712,24,20,44,POINT (-82.72328 35.24741)
242515351454630739875907886026051989428,CVS Store #07162,CV1,007162,,1770687501,1003 RICHMOND AVE.,CVS Pharmacy,HOUSTON,TX,77006,0,20,20,POINT (-95.391507 29.733845)
242510027570453865001849815680638676872,Walgreens Store #06163,WG1,006163,,1568478931,2010 CITRUS BLVD,,LEESBURG,FL,34748,24,20,44,POINT (-81.891978 28.83861)
245734408763652439864852259271632112487,CVS Store #08321,CV1,008321,,1114024510,2100 EL DORADO PKWY,CVS Pharmacy,MCKINNEY,TX,75070,0,20,20,POINT (-96.644 33.17236)
242515351453339607100559462067465793460,CVS Store #01381,CV1,001381,,1225132988,510 BLACKWELL RD.,CVS Pharmacy,WARRENTON,VA,20186,24,20,44,POINT (-77.79141 38.7272)
245734408765030615299212936530797153127,CVS Store #10454,CV1,010454,,1720487150,1511 Emancipation Hwy,CVS Pharmacy,FREDERICKSBURG,VA,22401,24,20,44,POINT (-77.482946 38.300915)
245734408770175803587492798298346638183,CVS Store #00073,CV1,000073,,1780783084,5 MACY STREET,CVS Pharmacy,AMESBURY,MA,01913,0,20,20,POINT (-70.92869 42.84716)
242510027577784791171992926996056928136,Walgreens Store #03318,WG1,003318,,1326053539,11690 SW 72ND ST,,MIAMI,FL,33173,96,20,116,POINT (-80.38166 25.700015)
245734408768887088663783603598109854567,CVS Store #01296,CV1,001296,,1922106665,5001 TOWNSHIP LINE ROAD,CVS Pharmacy,DREXEL HILL,PA,19026,24,20,44,POINT (-75.321981 39.95616)
245734408761829379728873398476175199079,CVS Store #08984,CV1,008984,,1467776302,6701 RIDGE AVE.,CVS Pharmacy,PHILADELPHIA,PA,19128,24,20,44,POINT (-75.22369 40.04084)
245734408775659491105264756234813852519,CVS Store #07465,CV1,007465,,1154425940,2242 REPSDORPH RD,CVS Pharmacy,SEABROOK,TX,77586,0,20,20,POINT (-95.03211 29.57782)
245734408776737852936361005458651761511,CVS Store #07049,CV1,007049,,1154424844,10100 SOUTH MAIN ST,CVS Pharmacy,ARCHDALE,NC,27263,24,20,44,POINT (-79.95114 35.90179)
245734408779832703034574456145899572071,CVS Store #17453,CV1,017453,,1922285956,15560 PILOT KNOB RD,CVS Pharmacy,APPLE VALLEY,MN,55124,0,20,20,POINT (-93.17461 44.72345)
242510027570219333392844577620745678728,Walgreens Store #06954,WG1,006954,CAAF21492,1013922384,3446 W BALL RD,,ANAHEIM,CA,92804,96,20,116,POINT (-118.009887 33.81659)
245734408761188649044477645013580925799,CVS Store #09479,CV1,009479,,1366487266,2510 EL CAMINO REAL,CVS Pharmacy,CARLSBAD,CA,92008,24,20,44,POINT (-117.32672 33.18015)
245734408776474307107685016298565815143,CVS Store #05924,CV1,005924,,1124122007,8765 S. DIXIE HWY.,CVS Pharmacy,MIAMI,FL,33143,24,20,44,POINT (-80.30712 25.68931)
242515351453806252466930708928902377396,CVS Store #09815,CV1,009815,,1962446310,738 BANCROFT RD,CVS Pharmacy,WALNUT CREEK,CA,94598,72,20,92,POINT (-122.040091 37.929495)
245734408776341325267527407089348135783,CVS Store #06438,CV1,006438,,1013010719,903 MEMORIAL BLVD.,CVS Pharmacy,SPRINGFIELD,TN,37172,0,20,20,POINT (-86.881965 36.50462)
242510027583191107437309548665342947208,Walgreens Store #04893,WG1,004893,OHA061562,1659388668,12110 LEBANON RD,,SHARONVILLE,OH,45241,24,20,44,POINT (-84.39168 39.29497)
245734408772804008319335002124157864807,CVS Store #02902,CV1,002902,,1750485694,520 N. WESTERN AVE.,CVS Pharmacy,LAKE FOREST,IL,60045,0,20,20,POINT (-87.83967 42.2491)
245734408770429678009611870425034935143,CVS Store #00137,CV1,000137,,1245330679,"626 SOUTHERN ARTERY, RTE 3A",CVS Pharmacy,QUINCY,MA,02169,48,80,128,POINT (-70.9878 42.25277)
242510027580180882146469122020324568968,Walgreens Store #01082,WG1,001082,ORA135127,1023025905,4816 NW BETHANY BLVD,,PORTLAND,OR,97229,24,20,44,POINT (-122.83545 45.55522)
245734408780807097245183847260712749927,CVS Store #17278,CV1,017278,,1972603280,755 53RD AVE NE,CVS Pharmacy,FRIDLEY,MN,55421,0,20,20,POINT (-93.251425 45.066055)
245734408768613871428550697404626258791,CVS Store #00459,CV1,000459,,1295839199,2639 MAIN ST.,CVS Pharmacy,GLASTONBURY,CT,06033,0,20,20,POINT (-72.61128 41.71548)
245734408773294832202098541569088572263,CVS Store #03766,CV1,003766,,1538266028,3027 JIM MOORE ROAD,CVS Pharmacy,DACULA,GA,30019,0,20,20,POINT (-83.9095 34.03748)
245734408779194390201817931941654711143,CVS Store #17345,CV1,017345,,1891943247,1911 TOWNE CENTRE BLVD,CVS Pharmacy,ANNAPOLIS,MD,21401,0,20,20,POINT (-76.54174 38.98057)
242515351454064962592328239572289499060,CVS Store #02471,CV1,002471,,1467556134,6840 GLENWOOD AVE,CVS Pharmacy,RALEIGH,NC,27612,24,20,44,POINT (-78.711125 35.86295)
245734408762968187850950379158748416871,CVS Store #08190,CV1,008190,,1790887081,45300 CHERRY HILL RD.,CVS Pharmacy,CANTON,MI,48187,0,20,20,POINT (-83.48622 42.30808)
242510027571812697623096658873008418696,Walgreens Store #09409,WG1,009409,OHA061644,1407861453,10003 FREMONT PIKE,,PERRYSBURG,OH,43551,24,20,44,POINT (-83.58759 41.54302)
242510027578718081904735420718930096008,Walgreens Store #03994,WG1,003994,,1538174859,200 E ROOSEVELT RD,,VILLA PARK,IL,60181,0,20,20,POINT (-87.984563 41.860412)
245734408767924783711370358775043738471,CVS Store #01146,CV1,001146,,1487746962,"100 SPRINGDALE RD,",CVS Pharmacy,CHERRY HILL,NJ,08003,0,20,20,POINT (-74.97609 39.86119)
245734408769747843847349219570500651879,CVS Store #00626,CV1,000626,,1114152204,8995 UNIVERSITY BLVD,CVS Pharmacy,NORTH CHARLESTON,SC,29406,0,20,20,POINT (-80.06244 32.97475)
245734408773947652144690441323429907303,CVS Store #03080,CV1,003080,,1568565307,4996 BRANDT PIKE,CVS Pharmacy,HUBER HEIGHTS,OH,45424,0,20,20,POINT (-84.12191 39.82496)
245734408764677608959885464811782949735,CVS Store #16612,CV1,016612,,1235151994,9901 YORK RD,CVS Pharmacy,COCKEYSVILLE,MD,21030,0,20,20,POINT (-76.63401 39.46177)
245734408778263517320714667477130955623,CVS Store #05665,CV1,005665,,1235232737,"8034 E. BRAINERD RD.,",CVS Pharmacy,CHATTANOOGA,TN,37421,0,20,20,POINT (-85.150407 35.0038)
242510027580604006183334242231471730568,Walgreens Store #00748,WG1,000748,,1568477735,12295 BISCAYNE BLVD,,NORTH MIAMI,FL,33181,24,20,44,POINT (-80.1637 25.88916)
245734408778577838033814471062554561383,CVS Store #06252,CV1,006252,,1760585434,4480 FIRST AVE.,CVS Pharmacy,EVANSVILLE,IN,47710,284,20,304,POINT (-87.575 38.01881)
245734408772320437991489150454275394407,CVS Store #02796,CV1,002796,,1326130923,60 WESTFIELD AVENUE,CVS Pharmacy,CLARK,NJ,07066,0,20,20,POINT (-74.29741 40.619245)
245551428034948636212191443787555969567,DILLON PHARMACY 61500072,KG1,615072,,1992746812,10515 W CENTRAL AVE,,WICHITA,KS,67212,200,0,200,POINT (-97.46445 37.69258)
242510027579515972945681075974236172168,Walgreens Store #02975,WG1,002975,,1770598070,15602 N DALE MABRY HWY,,TAMPA,FL,33618,24,20,44,POINT (-82.50225 28.0947)
245734408770893905524343888028122106727,CVS Store #00214,CV1,000214,,1134223118,901 N WOODLAND BLVD,CVS Pharmacy,DELAND,FL,32720,24,20,44,POINT (-81.303375 29.04318)
242510027574467498722970384540663181192,Walgreens Store #12419,WG1,012419,CAAC11623,1720311327,11795 W OLYMPIC BLVD,,LOS ANGELES,CA,90064,24,20,44,POINT (-118.44964 34.03357)
245734408768137554655622533509792025447,CVS Store #00371,CV1,000371,,1326142167,6501 HARBISON AVENUE,CVS Pharmacy,PHILADELPHIA,PA,19149,0,20,20,POINT (-75.06338 40.034795)
242510027582448826984066166352073355144,Walgreens Store #05469,WG1,005469,,1063427201,3925 W ELM ST,,MCHENRY,IL,60050,272,60,332,POINT (-88.27499 42.34424)
242515351452464344807158470544978522036,CVS Store #04437,CV1,004437,,1578666319,10085 DARROW ROAD,CVS Pharmacy,TWINSBURG,OH,44087,0,20,20,POINT (-81.43918 41.34047)
245734408770098432335037462031165442919,CVS Store #01877,CV1,001877,,1255430542,35 W. MAIN ST.,CVS Pharmacy,NORTON,MA,02766,0,20,20,POINT (-71.190855 41.965215)
245734408776861163369961697634471791463,CVS Store #05458,CV1,005458,,1245334077,2565 LONDON GROVEPORT RD.,CVS Pharmacy,GROVE CITY,OH,43123,0,20,20,POINT (-83.074212 39.83834)
245734408774423968917618605218264140647,CVS Store #03163,CV1,003163,,1477657310,345 MADISON ST.,CVS Pharmacy,OAK PARK,IL,60302,0,20,20,POINT (-87.7824 41.87981)
245734408760269865421570526840804232039,CVS Store #08750,CV1,008750,,1932140803,4801 N CENTRAL,CVS Pharmacy,CHICAGO,IL,60630,0,20,20,POINT (-87.76741 41.96935)
242510027571416169954263060503704792968,Walgreens Store #06855,WG1,006855,TXA301955,1417964396,11525 S HIGHWAY 6,,SUGAR LAND,TX,77498,24,0,24,POINT (-95.65021 29.65016)
245734408775427377347898747433270266727,CVS Store #05157,CV1,005157,,1124125612,1300 SW ST LUCIE BLVD,CVS Pharmacy,PORT SAINT LUCIE,FL,34986,24,20,44,POINT (-80.389 27.31033)
245734408769390001804743289334787623783,CVS Store #01776,CV1,001776,,1508051582,2730 COUNTY ROAD E,CVS Pharmacy,WHITE BEAR LAKE,MN,55110,0,20,20,POINT (-92.98557 45.04984)
242515351454579964991484071600714330036,CVS Store #03407,CV1,003407,,1710080437,918 N. HIGH ST.,CVS Pharmacy,WORTHINGTON,OH,43085,0,20,20,POINT (-83.01759 40.092815)
245734408774058873320094987207502875495,CVS Store #04300,CV1,004300,,1275636904,13777 PEARL RD.,CVS Pharmacy,STRONGSVILLE,OH,44136,0,20,20,POINT (-81.83453 41.313545)
245734408774174930198777991608274668391,CVS Store #03113,CV1,003113,,1720111305,1602 CENTRAL AVE.,CVS Pharmacy,SUMMERVILLE,SC,29483,0,20,20,POINT (-80.238595 33.01207)
242510027582917890202076642471859351432,Walgreens Store #05766,WG1,005766,TXA301840,1114934114,101 W SOUTHMORE AVE,,PASADENA,TX,77502,24,0,24,POINT (-95.211619 29.69029)
242515351454333344124282687249074270132,CVS Store #10325,CV1,010325,,1356763312,8101 CLAYTON RD.,CVS Pharmacy,CLAYTON,MO,63117,0,20,20,POINT (-90.34617 38.63872)
245734408760934774622358572886892628839,CVS Store #08872,CV1,008872,,1215971569,26891 ALISO CREEK RD,CVS Pharmacy,ALISO VIEJO,CA,92656,24,20,44,POINT (-117.72356 33.57249)
242510027571326709443611577944776535944,Walgreens Store #06026,WG1,006026,AZAC20068,1174538425,3624 N POWER RD,,MESA,AZ,85215,24,0,24,POINT (-111.684732 33.481385)
245734408763579904315675381521149741927,CVS Store #09805,CV1,009805,,1194768937,1720 S BASCOM AVE,CVS Pharmacy,CAMPBELL,CA,95008,0,20,20,POINT (-121.93168 37.2926)
242510027567025351377422727341171961736,Walgreens Store #10241,WG1,010241,,1568623940,28516 N EL MIRAGE RD,,PEORIA,AZ,85383,24,0,24,POINT (-112.3232 33.74172)
245734408777231094670763774161931881319,CVS Store #07157,CV1,007157,,1750485421,13845 CONLAN CIRCLE,CVS Pharmacy,CHARLOTTE,NC,28277,24,20,44,POINT (-80.851095 35.055885)
242510027583486085337295518183971254152,Walgreens Store #05257,WG1,005257,,1457366643,1770 N MILWAUKEE AVE,,LIBERTYVILLE,IL,60048,0,20,20,POINT (-87.95872 42.30529)
245734408769397255359660977109835860839,CVS Store #01780,CV1,001780,,1164520987,1103 ROUTE 46,CVS Pharmacy,LEDGEWOOD,NJ,07852,0,20,20,POINT (-74.64446 40.88026)
242515351453462917534160154243285823412,CVS Store #09251,CV1,009251,,1649212465,3999 SANTA RITA ROAD,CVS Pharmacy,PLEASANTON,CA,94588,48,20,68,POINT (-121.8764 37.69687)
245734408762020390008372509885778774887,CVS Store #08049,CV1,008049,,1881706711,4995 HIGHLAND RD.,CVS Pharmacy,WATERFORD,MI,48328,0,20,20,POINT (-83.385565 42.659285)
245734408771877971141510196176332933991,CVS Store #02741,CV1,002741,,1144585217,6901 SOUTH 84TH ST.,CVS Pharmacy,LA VISTA,NE,68128,0,20,20,POINT (-96.041852 41.19031)
242510027569919519789580149585418547080,Walgreens Store #06674,WG1,006674,,1831104009,8706 W HILLSBOROUGH AVE,,TAMPA,FL,33615,48,20,68,POINT (-82.582215 27.99621)
245734408767504077526144467822245989223,CVS Store #00942,CV1,000942,,1922103761,542 PROVIDENCE RD.,CVS Pharmacy,BROOKLYN,CT,06234,48,20,68,POINT (-71.90434 41.79953)
245734408775267799139709616382209051495,CVS Store #05060,CV1,005060,,1922365329,3424 SOUTH HIGH ST.,CVS Pharmacy,COLUMBUS,OH,43207,0,20,20,POINT (-82.995765 39.892225)
245734408760562425469917267101083126631,CVS Store #09894,CV1,009894,,1801830245,10455 S DE ANZA BLVD,CVS Pharmacy,CUPERTINO,CA,95014,0,20,20,POINT (-122.03355 37.31641)
242510027573094158991888165798196965256,Walgreens Store #07721,WG1,007721,TXA301908,1093720179,1307 FM 1092 RD,,MISSOURI CITY,TX,77459,24,0,24,POINT (-95.563734 29.6001)
245734408765482753555748807842137262951,CVS Store #10535,CV1,010535,,1255710562,220 SOUTH FM 1626,CVS Pharmacy,BUDA,TX,78610,0,20,20,POINT (-97.875592 30.096615)
242515351453206625260401852858248114100,CVS Store #05156,CV1,005156,,1891874772,18351 W. 119TH ST.,CVS Pharmacy,OLATHE,KS,66061,0,20,20,POINT (-94.79801 38.91218)
245734408776907102551107053543110626151,CVS Store #05980,CV1,005980,,1679677496,949 LIVINGSTON AVE.,CVS Pharmacy,NORTH BRUNSWICK,NJ,08902,0,20,20,POINT (-74.47035 40.47048)
242515351452408734219456197602942037940,CVS Store #00255,CV1,000255,,1558698076,1329 KEMPSVILLE RD.,CVS Pharmacy,CHESAPEAKE,VA,23320,24,20,44,POINT (-76.20446 36.76256)
242510027581907228216878812481804988296,Walgreens Store #05890,WG1,005890,,1629083969,11250 E VIA LINDA,,SCOTTSDALE,AZ,85259,24,0,24,POINT (-111.836055 33.590105)
245734408764278663439412637184129911655,CVS Store #16953,CV1,016953,,1215959903,1500 109TH AVE NE,CVS Pharmacy,BLAINE,MN,55449,0,20,20,POINT (-93.23283 45.16505)
245734408771418579330056637089944587111,CVS Store #02665,CV1,002665,,1073617924,2272 N MAIN ST,CVS Pharmacy,CROWN POINT,IN,46307,120,20,140,POINT (-87.363925 41.448965)
245734408777886332464994903174622628711,CVS Store #06153,CV1,006153,,1649373309,2532 E. MAIN ST.,CVS Pharmacy,COLUMBUS,OH,43209,0,20,20,POINT (-82.931215 39.95728)
245734408772018206536585493160598850407,CVS Store #04795,CV1,004795,,1801991641,6015 E. BROWN ROAD,CVS Pharmacy,MESA,AZ,85205,48,40,88,POINT (-111.701037 33.436895)
245734408761377241472337527164835089255,CVS Store #08922,CV1,008922,,1427371707,1850 N. HIGHWAY 190,CVS Pharmacy,COVINGTON,LA,70433,40,20,60,POINT (-90.081285 30.45822)
245734408770550570591573333342505552743,CVS Store #01010,CV1,001010,,1699874057,85 HIGH STREET,CVS Pharmacy,MEDFORD,MA,02155,0,20,20,POINT (-71.1122 42.41911)
242515351454698439721806305259835535284,CVS Store #10747,CV1,010747,,1861858086,11918 AIRPORT RD.,CVS Pharmacy,EVERETT,WA,98204,44,20,64,POINT (-122.25946 47.88983)
245734408761718158553468852592102230887,CVS Store #09953,CV1,009953,,1174566491,45 480 KANEOHE BAY DR,CVS Pharmacy,KANEOHE,HI,96744,0,20,20,POINT (-157.79808 21.40152)
245734408776218014833926714913528105831,CVS Store #05877,CV1,005877,,1851495683,2900 BROADWAY ST.,CVS Pharmacy,PEARLAND,TX,77581,0,20,20,POINT (-95.264625 29.55585)
245734408766764214924540314767325809511,CVS Store #16834,CV1,016834,,1285656074,12000 RETAIL DR,CVS Pharmacy,WAKE FOREST,NC,27587,24,20,44,POINT (-78.54185 35.97419)
245734408769699486814564634403512404839,CVS Store #02235,CV1,002235,,1982796611,600 KINGS HWY N.,CVS Pharmacy,CHERRY HILL,NJ,08034,0,20,20,POINT (-74.99891 39.92464)
242515351454016605559543654405301252020,CVS Store #02313,CV1,002313,,1902900673,2340 SPRING FOREST RD,CVS Pharmacy,RALEIGH,NC,27615,24,20,44,POINT (-78.60108 35.8615)
245734408771348461632518988597811628903,CVS Store #04489,CV1,004489,,1689778490,1006 FORDING ISLAND ROAD,CVS Pharmacy,BLUFFTON,SC,29910,0,20,20,POINT (-80.850795 32.25704)
242515351454425222486573399066351939508,CVS Store #06902,CV1,006902,,1548364334,1218 E. LANCASTER AVE,CVS Pharmacy,BRYN MAWR,PA,19010,24,20,44,POINT (-75.327087 40.025485)
245734408763156780278810261310002580327,CVS Store #07601,CV1,007601,,1609970417,"825 S. CROWLEY RD.,",CVS Pharmacy,CROWLEY,TX,76036,0,20,20,POINT (-97.351401 32.56673)
245734408762885980895216584374868396903,CVS Store #07543,CV1,007543,,1346343092,550 N. FRANKLIN ST.,CVS Pharmacy,CHRISTIANSBURG,VA,24073,24,20,44,POINT (-80.41472 37.13673)
245734408770635195398946357384734985063,CVS Store #00154,CV1,000154,,1740406248,6031 FAIRBURN RD.,CVS Pharmacy,DOUGLASVILLE,GA,30134,0,20,20,POINT (-84.72995 33.75179)
242510027573572893616455558951380610952,Walgreens Store #09125,WG1,009125,MIA637179,1235145822,1280 WALTON BLVD,,ROCHESTER HILLS,MI,48307,24,20,44,POINT (-83.15269 42.683145)
245734408764991929672985268397206555495,CVS Store #10417,CV1,010417,,1891178844,1153 ELM ST.,CVS Pharmacy,SPRINGFIELD,MO,65806,0,20,20,POINT (-93.27645 37.20545)
242515351453525781676780114960370544564,CVS Store #01756,CV1,001756,,1972607703,8467 E. MAIN ST.,CVS Pharmacy,REYNOLDSBURG,OH,43068,0,20,20,POINT (-82.77176 39.95488)
245734408763990939094344355440549841767,CVS Store #16214,CV1,016214,,1124040803,7200 VALLEY CREEK PLZ,CVS Pharmacy,WOODBURY,MN,55125,0,20,20,POINT (-92.9597 44.92633)
242510027577601034447411503361501589384,Walgreens Store #03387,WG1,003387,AZA002080,1457367195,10705 W INDIAN SCHOOL RD,,AVONDALE,AZ,85392,24,0,24,POINT (-112.290717 33.493135)
245734408770330546092403470832709028711,CVS Store #01905,CV1,001905,,1366546038,134 WEST BROAD STREET,CVS Pharmacy,FALLS CHURCH,VA,22046,0,20,20,POINT (-77.171925 38.883175)
242510027582117581309491757958203862920,Walgreens Store #05519,WG1,005519,,1164437323,21880 STATE ROAD 7,,BOCA RATON,FL,33428,240,20,260,POINT (-80.202197 26.35064)
245734408777564758196977411814150785895,CVS Store #05566,CV1,005566,,1538262217,10 POPE AVENUE,CVS Pharmacy,HILTON HEAD ISLAND,SC,29928,0,20,20,POINT (-80.761842 32.15335)
245734408769186902267048031633436986215,CVS Store #01750,CV1,001750,,1942304829,7575 OSCEOLA POLK LINE RD.,CVS Pharmacy,DAVENPORT,FL,33896,24,20,44,POINT (-81.57654 28.26085)
245734408765908295444253157311633836903,CVS Store #16391,CV1,016391,,1922020676,580 MARKETPLACE DR,CVS Pharmacy,BEL AIR,MD,21014,0,20,20,POINT (-76.350495 39.52559)
242510027572467935417327787885699166088,Walgreens Store #09629,WG1,009629,,1245255546,4398 ATLANTA HWY,,LOGANVILLE,GA,30052,24,20,44,POINT (-83.90108 33.83815)
245734408761519894719052053407450418023,CVS Store #10225,CV1,010225,,1306253257,1803 SOUTH HARBOR BLVD,CVS Pharmacy,ANAHEIM,CA,92802,300,100,400,POINT (-117.9162 33.80288)
245734408771140526391545272379762166631,CVS Store #00841,CV1,000841,,1194998674,4 HALL ST.,CVS Pharmacy,CONCORD,NH,03301,0,20,20,POINT (-71.52887 43.19465)
245734408768471218181836171162010930023,CVS Store #01586,CV1,001586,,1730197575,3001 RICHARD B. RUSSELL PARKWAY,CVS Pharmacy,WARNER ROBINS,GA,31088,0,20,20,POINT (-83.69504 32.58066)
245734408762356471386225376796347091815,CVS Store #09187,CV1,009187,,1285675199,683 LOMAS SANTA FE DR.,CVS Pharmacy,SOLANA BEACH,CA,92075,0,20,20,POINT (-117.26263 32.99603)
242510027570939853181334896608870559624,Walgreens Store #06461,WG1,006461,,1306851514,1762 MARS HILL RD NW,,ACWORTH,GA,30101,24,20,44,POINT (-84.70489 33.99859)
242510027583309582167631782324464152456,Walgreens Store #05326,WG1,005326,,1801801063,800 WEST BAY DR,,LARGO,FL,33770,24,0,24,POINT (-82.797065 27.91724)
242510027583735124056136131793960726408,Walgreens Store #04803,WG1,004803,,1982611067,11105 STIRLING RD,,COOPER CITY,FL,33328,24,20,44,POINT (-80.2965 26.04474)
245734408774832585844648349879314828135,CVS Store #02559,CV1,002559,,1639273303,10515 MALLARD CREEK ROAD,CVS Pharmacy,CHARLOTTE,NC,28262,24,20,44,POINT (-80.76632 35.34206)
245734408772107667047236975719527107431,CVS Store #02775,CV1,002775,,1982703336,2601 RIVA RD.,CVS Pharmacy,ANNAPOLIS,MD,21401,0,20,20,POINT (-76.55602 38.975565)
245734408777335062291250632270956612455,CVS Store #05532,CV1,005532,,1164525838,4601 US HWY. 220 NORTH,CVS Pharmacy,SUMMERFIELD,NC,27358,24,20,44,POINT (-79.89344 36.19459)
245734408773657509947982930321500425063,CVS Store #02369,CV1,002369,,1609968205,890 BENNETTS MILLS ROAD,CVS Pharmacy,JACKSON,NJ,08527,0,20,20,POINT (-74.27831 40.12668)
245734408766089634317195351687839763303,CVS Store #16767,CV1,016767,,1730101411,6100 ARLINGTON BLVD,CVS Pharmacy,FALLS CHURCH,VA,22044,24,20,44,POINT (-77.142295 38.86837)
245734408772649265814424329589795474279,CVS Store #03686,CV1,003686,,1659475572,30387 US HWY 19 N,CVS Pharmacy,CLEARWATER,FL,33761,24,20,44,POINT (-82.737713 28.04848)
245734408769832468654722243612730084199,CVS Store #01431,CV1,001431,,1417051350,3110 OLNEY SANDY SPRING RD.,CVS Pharmacy,OLNEY,MD,20832,0,20,20,POINT (-77.06355 39.15084)
245734408773246475169313956402100325223,CVS Store #02975,CV1,002975,,1417051277,7960 METROPOLITAN AVENUE,CVS Pharmacy,MIDDLE VILLAGE,NY,11379,24,20,44,POINT (-73.87173 40.71281)
245734408774675425488098448086603025255,CVS Store #03206,CV1,003206,,1922121110,2424 OCOEE ST.,CVS Pharmacy,CLEVELAND,TN,37311,0,20,20,POINT (-84.86445 35.17793)
245734408767825651794161959182717832039,CVS Store #02079,CV1,002079,,1255423984,508 HIGH ST.,CVS Pharmacy,MOUNT HOLLY,NJ,08060,0,20,20,POINT (-74.79426 40.00436)
242510027578589935767856270026411241352,Walgreens Store #03618,WG1,003618,,1154337699,2360 STONY BROOK DR,,LOUISVILLE,KY,40220,60,20,80,POINT (-85.598815 38.210845)
242510027581288258197236122344355426184,Walgreens Store #05166,WG1,005166,,1922013937,4243 HARDING PIKE,,NASHVILLE,TN,37205,24,20,44,POINT (-86.84408 36.12694)
245734408777966121569089468700153236327,CVS Store #06713,CV1,006713,,1811090459,4444 STATE RD. WEST 46,CVS Pharmacy,BLOOMINGTON,IN,47404,64,20,84,POINT (-86.57146 39.20668)
242510027574015360466434513229323071368,Walgreens Store #09412,WG1,009412,KYA0OP200,1326230780,5100 DIXIE HWY,,LOUISVILLE,KY,40216,232,20,252,POINT (-85.82958 38.16817)
242515351453711956253000767853275295668,CVS Store #02043,CV1,002043,,1225132178,3300A CENTENNIAL LANE,CVS Pharmacy,ELLICOTT CITY,MD,21042,0,20,20,POINT (-76.86162 39.2788)
245734408761108859940383079488050318183,CVS Store #07891,CV1,007891,,1790889673,8954 LANTANA RD,CVS Pharmacy,LAKE WORTH,FL,33467,24,20,44,POINT (-80.188585 26.5901)
245734408773033704225061781667352038247,CVS Store #02955,CV1,002955,,1477652782,3290 S. FORT APACHE RD.,CVS Pharmacy,LAS VEGAS,NV,89117,84,20,104,POINT (-115.29647 36.13052)
245734408775695758879853195110055037799,CVS Store #05286,CV1,005286,,1669571972,21 W. HORIZON RIDGE PARKWAY,CVS Pharmacy,HENDERSON,NV,89012,100,20,120,POINT (-114.993245 36.011065)
245734408776764449304392527300495297383,CVS Store #07064,CV1,007064,,1942304886,5095 MOUNT ZION PKWY.,CVS Pharmacy,STOCKBRIDGE,GA,30281,0,20,20,POINT (-84.28349 33.54342)
245734408772600908781639744422807227239,CVS Store #03654,CV1,003654,,1649374554,3501 54TH AVE S,CVS Pharmacy,SAINT PETERSBURG,FL,33711,24,20,44,POINT (-82.680616 27.71976)
245734408768161733172014826093286148967,CVS Store #01179,CV1,001179,,1598828964,234 WASHINGTON ST,CVS Pharmacy,HUDSON,MA,01749,0,20,20,POINT (-71.56564 42.38025)
245734408762373396347699981604792978279,CVS Store #09631,CV1,009631,,1558306456,2825 COCHRAN ST.,CVS Pharmacy,SIMI VALLEY,CA,93065,0,20,20,POINT (-118.74116 34.28098)
245734408777763022031394210998802598759,CVS Store #06697,CV1,006697,,1568565059,2701 EAST 3RD ST.,CVS Pharmacy,BLOOMINGTON,IN,47401,120,20,140,POINT (-86.4968 39.16431)
245734408774017769842228089815562865511,CVS Store #03301,CV1,003301,,1467555177,28100 CHAGRIN BLVD.,CVS Pharmacy,WOODMERE,OH,44122,0,20,20,POINT (-81.479815 41.461865)
245734408778307038650220794127420377959,CVS Store #06192,CV1,006192,,1275636920,2120 STRINGTOWN RD.,CVS Pharmacy,GROVE CITY,OH,43123,0,20,20,POINT (-83.060355 39.879355)
242510027577189999668742529442101489544,Walgreens Store #03769,WG1,003769,,1497760722,1616 E THOMAS RD,,PHOENIX,AZ,85016,24,0,24,POINT (-112.04701 33.48064)
244921705306501548593606901947427329796,Walmart Pharmacy #5252,WM1,005252,GAAC02459,1992722235,4221 Atlanta Hwy,,Loganville,GA,30052,368,100,468,POINT (-83.911605 33.841515)
