Facility ID,Provider Name,Grantee Code,Provider Pin,State Provider Pin,NPI,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Provider Status,Provider Note,Geopoint
242510027573652682720550124476911218568,Walgreens Store #09882,WG1,009882,CAAF21700,1174717045,331 N PACIFIC COAST HWY,,EL SEGUNDO,CA,90245,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-118.39674 33.92048)
242510027577784791171992926996056928136,Walgreens Store #03318,WG1,003318,,1326053539,11690 SW 72ND ST,,MIAMI,FL,33173,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-80.38166 25.700015)
250886217427075547774610322445539365965,Alamosa Fam Med Ctr VWHS Pharm,HR2,008864,,1215139613,1710 1st St,,Alamosa,CO,81101,03/25/2022 12:00:00 AM,http://www.vwhs.org,719-589-3658,ACTIVE,,POINT (-105.882825 37.472205)
244921705306044574633792572119388395268,Walmart Pharmacy #3462,WM1,003462,GAAC02460,1902823248,3245 LAWRENCEVILLE SUWANEE RD,,SUWANEE,GA,30024,03/25/2022 12:00:00 AM,https://www.walmarthealth.com/,,ACTIVE,,POINT (-84.05069 34.03694)
245551428030001711758328381204658297375,KROGER PHARMACY 01100647,KG1,011647,,1710040225,1751 NEWNAN CROSSING BLVD E,,NEWNAN,GA,30265,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-84.75259 33.37712)
245734408773270653685706248985594448743,CVS Store #02989,CV1,002989,,1578663910,4755 WEST ANN RD.,CVS Pharmacy,NORTH LAS VEGAS,NV,89031,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-115.20659 36.26098)
245551428031222726836139156671111535135,KROGER PHARMACY 02500433,KG1,025433,,1639273733,11630 HIGHWAY 51 S,,ATOKA,TN,38004,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-89.790727 35.44091)
245734408767545181004011365214185999207,CVS Store #01093,CV1,001093,,1285732990,7001 NORTH HIGHWAY 309,CVS Pharmacy,COOPERSBURG,PA,18036,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-75.38571 40.50662)
242510027570596518248564341923254005640,Walgreens Store #06498,WG1,006498,TXA302072,1578574711,2950 GEORGE DIETER DR,,EL PASO,TX,79936,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-106.30219 31.78126)
281604118942812766931099270078412755032,SCMC Van Nuys,CAA,None,CAA072168,1255729661,14550 Haynes st,3rd Floor,Van Nuys,CA,91411,03/24/2022 12:00:00 AM,,,ACTIVE,,POINT (-118.45054 34.18951)
278573684298767347435900037151826006340,SAMPSON REGIONAL MEDICAL CENTER,NCA,None,NCA820008,None,607 Beamon Street,,Clinton,NC,28328,03/17/2022 12:00:00 AM,,,ACTIVE,,POINT (-78.32444 35.00671)
242515351453049464903851951065536311220,CVS Store #04996,CV1,004996,,1396014908,N83 W15550 APPLETON AVE,CVS Pharmacy,MENOMONEE FALLS,WI,53051,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-88.13285 43.19084)
245551428029851804956696167186994731551,KROGER PHARMACY 01100682,KG1,011682,,1669893491,1931 JESSE JEWELL PKWY SE,,GAINESVILLE,GA,30501,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-83.79842 34.31541)
245734408770811698568610093244242086759,CVS Store #01980,CV1,001980,,1942308408,7048 MECHANICSVILLE TPKE,CVS Pharmacy,MECHANICSVILLE,VA,23111,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.33889 37.61253)
245551428030277346845200516656491305503,KROGER PHARMACY 02600690,KG1,026690,,1497789127,1550 OAK RIDGE TPKE,,OAK RIDGE,TN,37830,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-84.266158 36.01176)
245734408761016981578092367670772648807,CVS Store #10115,CV1,010115,,1851798011,1220 EAST REPUBLIC RD.,CVS Pharmacy,SPRINGFIELD,MO,65804,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-93.27763 37.13717)
245734408770340217498960387866106678119,CVS Store #01909,CV1,001909,,1457455305,6480 OLD WATERLOO RD,CVS Pharmacy,ELKRIDGE,MD,21075,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-76.7942 39.19257)
245734408780807097245183847260712749927,CVS Store #17278,CV1,017278,,1972603280,755 53RD AVE NE,CVS Pharmacy,FRIDLEY,MN,55421,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-93.251425 45.066055)
245734408763756407485339117380656843623,CVS Store #08698,CV1,008698,,1598707796,1165 N. CLARK,CVS Pharmacy,CHICAGO,IL,60610,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.62839 41.90373)
245734408774627068455313862919614778215,CVS Store #02543,CV1,002543,,1356445175,601 EAST MAIN STREET,CVS Pharmacy,CANFIELD,OH,44406,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.74138 41.02434)
245734408763156780278810261310002580327,CVS Store #07601,CV1,007601,,1609970417,"825 S. CROWLEY RD.,",CVS Pharmacy,CROWLEY,TX,76036,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.351401 32.56673)
242515351453180028892370331016404578228,CVS Store #01148,CV1,001148,,1568567303,905 SOUTH MAIN ST.,CVS Pharmacy,CHESHIRE,CT,06410,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-72.90608 41.480385)
245734408778070089189576326809177967463,CVS Store #06161,CV1,006161,,1891898540,7470 SAWMILL RD.,CVS Pharmacy,DUBLIN,OH,43016,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-83.089595 40.118305)
242510027583309582167631782324464152456,Walgreens Store #05326,WG1,005326,,1801801063,800 WEST BAY DR,,LARGO,FL,33770,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-82.797065 27.91724)
245734408770267681949783510115624307559,CVS Store #00947,CV1,000947,,1083886360,28 ABBY RD.,CVS Pharmacy,PALMYRA,VA,22963,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-78.312535 37.899)
245734408773253728724231644177148562279,CVS Store #02979,CV1,002979,,1548364367,6120 E. MOCKINGBIRD LN.,CVS Pharmacy,DALLAS,TX,75214,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-96.7608 32.83606)
242515351453533035231697802735418781620,CVS Store #01773,CV1,001773,,1346313251,9551 W. 171ST ST.,CVS Pharmacy,TINLEY PARK,IL,60487,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.82791 41.57981)
245734408769593101342438547036138261351,CVS Store #01396,CV1,001396,,1134227697,11160 SOUTH LAKES DRIVE,CVS Pharmacy,RESTON,VA,20191,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.330684 38.938745)
245734408773144925400466327551425006439,CVS Store #04165,CV1,004165,,1326141185,371 ASHEVILLE HIGHWAY,CVS Pharmacy,BREVARD,NC,28712,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-82.72328 35.24741)
245734408767666073585972828131656616807,CVS Store #00299,CV1,000299,,1073613402,44 W. BOYLSTON ST.,CVS Pharmacy,WORCESTER,MA,01605,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.80716 42.2888)
245734408778722909132168226563519302503,CVS Store #05727,CV1,005727,,1760581078,1301 PLATTE FALLS RD,CVS Pharmacy,PLATTE CITY,MO,64079,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-94.766905 39.353115)
245734408771873135438231737659634109287,CVS Store #02736,CV1,002736,,1083711584,3710 HIGHWAY 17 BYPASS,CVS Pharmacy,MURRELLS INLET,SC,29576,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.03469 33.56807)
245551428031350872973018307363630389791,KROGER PHARMACY 02400785,KG1,024785,KYA0PH496,1275567091,4915 DIXIE HWY,,LOUISVILLE,KY,40216,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.82812 38.16806)
245734408763591993573871527812896803687,CVS Store #07653,CV1,007653,,1346343860,5120 WESTON ROAD,CVS Pharmacy,EVANSVILLE,IN,47712,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.637875 37.976905)
245734408772325273694767608970974219111,CVS Store #02798,CV1,002798,,1942303615,3951 W. 103RD ST.,CVS Pharmacy,CHICAGO,IL,60655,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.72023 41.705295)
245734408770550570591573333342505552743,CVS Store #01010,CV1,001010,,1699874057,85 HIGH STREET,CVS Pharmacy,MEDFORD,MA,02155,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.1122 42.41911)
253463984153140467357393270964302300053,Adelanto CHC Cnty of San Bernardino,HR2,HH0660,,None,606 E. Mill Street,,San Bernardino,CA,92415,03/25/2022 12:00:00 AM,http://www.sbcounty.gov/pubhlth/ph_divisions/public_health_clinics/public_health_clinics.htm,760-956-4422,ACTIVE,,POINT (-117.417974 34.579164)
245734408762586167291952156339541265255,CVS Store #09220,CV1,009220,,1083656805,4211 WAIALAE AVE,CVS Pharmacy,HONOLULU,HI,96816,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-157.78641 21.27701)
245551428030581996151743403208517261855,KROGER PHARMACY 02600565,KG1,026565,,1558712471,4432 VETERANS PKWY,,MURFREESBORO,TN,37128,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-86.4919 35.8449)
245734408771222733347279067163642186599,CVS Store #03268,CV1,003268,,1467557298,765 S. LINDSAY RD.,CVS Pharmacy,GILBERT,AZ,85296,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-111.772285 33.33629)
279490938607037443952753748053320177165,Ocracoke Health Center Inc,NCA,None,NCA11N010,1689726101,305 Back Road,,Ocracoke,NC,27960,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-75.97876 35.11248)
242510027581554221877551340762790784904,Walgreens Store #05927,WG1,005927,,1689681678,324 ROOSEVELT RD,,GLEN ELLYN,IL,60137,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-88.075881 41.86018)
245734408780504865790280189967036205927,CVS Store #17591,CV1,017591,,1841624624,1200 N LARRABEE ST,CVS Pharmacy,CHICAGO,IL,60610,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.64334 41.90378)
245734408775379020315114162266282019687,CVS Store #05131,CV1,005131,,1386167625,1900 19TH AVENUE,CVS Pharmacy,SAN FRANCISCO,CA,94116,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-122.47587 37.75212)
250886217427411629152463189356107682893,SCH Martinsburg,HR2,209002,,None,99 Tavern Rd,,Martinsburg,WV,25401,03/25/2022 12:00:00 AM,http://www.shencommhealth.com,304-263-4999,ACTIVE,,POINT (-77.96641 39.47397)
245734408770746416574350903268807953255,CVS Store #01022,CV1,001022,,1144329509,215 ALEWIFE BROOK PARKWAY,CVS Pharmacy,CAMBRIDGE,MA,02138,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.14356 42.389925)
242510027568875007881433109978472411016,Walgreens Store #06795,WG1,006795,,1649285842,3351 W MAIN ST,,ST CHARLES,IL,60175,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-88.35888 41.91773)
245734408775340334688886494132691422055,CVS Store #05107,CV1,005107,,1700176591,1285 S. COUNTY TRAIL,CVS Pharmacy,EAST GREENWICH,RI,02818,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.49831 41.66143)
242510027583232210915176446057282957192,Walgreens Store #04503,WG1,004503,,1932114238,9301 WAUKEGAN RD,,MORTON GROVE,IL,60053,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-87.798975 42.050585)
250886217427525268179506964498530063437,COMM HLTH + SOCIAL SERVICES CHASS,HR2,840164,,None,5635 W FORT ST,,Detroit,MI,48209,03/21/2022 12:00:00 AM,http://www.chasscenter.org,313-849-3920 x2016,ACTIVE,,POINT (-83.096849 42.308935)
245734408763517040173055420804065020775,CVS Store #08651,CV1,008651,,1033150958,512 SAGAMORE PKWY WEST,CVS Pharmacy,WEST LAFAYETTE,IN,47906,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-86.9148 40.45386)
252876782439290592258389032729255223694,Caring HC Main Street Clinic,HR2,HH0585,,1871796961,1049 Main St,,Springfield,MA,01103,03/16/2022 12:00:00 AM,http://www.caringhealth.org,413-739-1100,ACTIVE,,POINT (-72.58453 42.09951)
245734408764136010192698110941514582887,CVS Store #10928,CV1,010928,,1356889513,909 EAST APACHE BLVD,CVS Pharmacy,TEMPE,AZ,85281,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-111.92589 33.41441)
242510027571317038037054660911378886536,Walgreens Store #06020,WG1,006020,WIA778205,1194730093,6030 W OKLAHOMA AVE,,MILWAUKEE,WI,53219,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-87.98848 42.98896)
245734408778203071029733936018395646823,CVS Store #06745,CV1,006745,,1316297203,6999 PARKER RD.,CVS Pharmacy,FLORISSANT,MO,63033,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-90.23107 38.79635)
245734408767803891129408895857573120871,CVS Store #02065,CV1,002065,,1821192626,11 MAIN ST.,CVS Pharmacy,WAKEFIELD,RI,02879,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.489495 41.441835)
242510027577436620535943913793741549448,Walgreens Store #03365,WG1,003365,,1124033139,198 E MAIN ST,,HENDERSONVILLE,TN,37075,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-86.605272 36.307985)
278573684311083883686133879183732527428,WILSON COMMUNITY HEALTH CENTER RX,NCA,None,NCA980007,None,303 EAST GREEN ST,,WILSON,NC,27893,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-77.90757 35.72463)
242515351454821750155406997435655565236,CVS Store #07529,CV1,007529,,1457454134,"7201 KNIGHTDALE BLVD.,",CVS Pharmacy,KNIGHTDALE,NC,27545,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-78.486655 35.79904)
245734408768758942526904452905590999911,CVS Store #02335,CV1,002335,,1427157874,8032 C LIBERTY ROAD,CVS Pharmacy,FREDERICK,MD,21701,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.39858 39.44481)
242515351452553805317809953103906779060,CVS Store #17215,CV1,017215,,1336182500,12830 WALKER BRANCH RD,CVS Pharmacy,CHARLOTTE,NC,28273,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.98509 35.10036)
242510027579380573253884237506669080456,Walgreens Store #04241,WG1,004241,INAZ45082,1730194846,1225 E RIDGE RD,,GRIFFITH,IN,46319,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-87.413991 41.549656)
250263096497410582552861242195337466072,Whitesburg Medical/Dental Clinic,HR2,00FQ20,,None,226 Medical Plaza Ln,,Whitesburg,KY,41858,03/24/2022 12:00:00 AM,http://www.mchcky.com,606-633-4871,ACTIVE,,POINT (-82.84226 37.123902)
282029945639746290110316831634430267984,CommWell Health of Newton Grove,NCA,None,NCA27D078,1437288172,3331 Easy Street,,Dunn,NC,28334,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-78.450156 35.240988)
242515351454410715376738023516255465396,CVS Store #03150,CV1,003150,,1942304837,221 S STATE RD 434,CVS Pharmacy,ALTAMONTE SPRINGS,FL,32714,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.41896 28.66073)
242515351454381701157067272416062517172,CVS Store #02956,CV1,002956,,1922397439,5414 ROTARY AVE.,CVS Pharmacy,NEW MARKET,MD,21774,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.25502 39.38202)
245734408778548823814143719962361613159,CVS Store #06235,CV1,006235,,1306944020,106 W STATE HIGHWAY 152,CVS Pharmacy,MUSTANG,OK,73064,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.72505 35.39102)
281456687867792329304299262792302203324,PhysicianOne UrgCare/Enfield,CTA,None,CTA80015,None,55 Hazard Ave,,Enfield,CT,06082,03/22/2022 12:00:00 AM,,,ACTIVE,,POINT (-72.57478 41.990135)
245734408769167559453934197566641687399,CVS Store #01733,CV1,001733,,1245429935,6360 HOADLY RD.,CVS Pharmacy,MANASSAS,VA,20112,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.39597 38.673145)
245734408768137554655622533509792025447,CVS Store #00371,CV1,000371,,1326142167,6501 HARBISON AVENUE,CVS Pharmacy,PHILADELPHIA,PA,19149,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-75.06338 40.034795)
245551428031677282944314257240801057311,KROGER PHARMACY 02400368,KG1,024368,,1558395376,1309 US HWY 127 S SUITE H,,FRANKFORT,KY,40601,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-84.895851 38.165795)
245734408762968187850950379158748416871,CVS Store #08190,CV1,008190,,1790887081,45300 CHERRY HILL RD.,CVS Pharmacy,CANTON,MI,48187,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-83.48622 42.30808)
242510027567025351377422727341171961736,Walgreens Store #10241,WG1,010241,,1568623940,28516 N EL MIRAGE RD,,PEORIA,AZ,85383,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-112.3232 33.74172)
245734408763504950914859274512317959015,CVS Store #08645,CV1,008645,,1588607881,4501 LINCOLNWAY EAST,CVS Pharmacy,MISHAWAKA,IN,46544,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-86.11025 41.66239)
242510027581138351395603908326691860360,Walgreens Store #04810,WG1,004810,,1639185127,601 E COMMERCIAL BLVD,,OAKLAND PARK,FL,33334,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-80.13846 26.189295)
278573684309226973627205808771383841092,COLERAIN PRIMARY CARE,NCA,None,NCA080008,1720518574,109 W RIVER ST,,COLERAIN,NC,27924-9006,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-76.76618 36.2019)
242510027583021857822563500580884082568,Walgreens Store #04962,WG1,004962,,1497760698,128 E BRANDON BLVD,,BRANDON,FL,33511,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-82.28514 27.93806)
245734408774201526566809513450118204263,CVS Store #03127,CV1,003127,,1447354329,99 MAGNOLIA AVE,CVS Pharmacy,AUBURNDALE,FL,33823,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.78366 28.05795)
245734408761664965817405808908415159143,CVS Store #09545,CV1,009545,,1790727519,1123 S CALIFORNIA BLVD,CVS Pharmacy,WALNUT CREEK,CA,94596,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-122.064159 37.896135)
250220957640142915948378051134014280127,FPCN- 4700 Wissahickon Ave,HR2,CH0027,,None,4700 Wissahickon Ave Building D,Suite 119,Philadelphia,PA,19144,03/23/2022 12:00:00 AM,http://www.rhd.org,215-843-9720,ACTIVE,,POINT (-75.17404 40.01539)
245734408767569359520403657797680122727,CVS Store #01109,CV1,001109,,1881798783,7 DURANT AVE.,CVS Pharmacy,BETHEL,CT,06801,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-73.41495 41.37343)
242510027580688630990707266273701162888,Walgreens Store #00252,WG1,000252,CHACV0291,1245245372,7510 N WESTERN AVE,,CHICAGO,IL,60645,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-87.69119 42.01861)
242515351453637002852184660844443512756,CVS Store #09615,CV1,009615,,1609819945,19353 VICTORY BLVD.,CVS Pharmacy,RESEDA,CA,91335,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-118.55517 34.18677)
242510027570867317632158018858388189064,Walgreens Store #07287,WG1,007287,TXA302262,1528073525,1120 N LOOP 336 W,,CONROE,TX,77301,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-95.473765 30.335325)
245734408761324048736274483481148017511,CVS Store #07933,CV1,007933,,1346344223,4701 S FLAMINGO ROAD,CVS Pharmacy,COOPER CITY,FL,33330,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.314447 26.062855)
245734408776887759737993219476315327335,CVS Store #05471,CV1,005471,,1912000605,1071 S. LAKE DR.,CVS Pharmacy,LEXINGTON,SC,29073,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.23275 33.95333)
250886217426986087263958839886611108941,GraceMed Helen Galloway Family Clin,HR2,001014,,1437697174,1122 N Topeka St,,Wichita,KS,67214,03/25/2022 12:00:00 AM,http://www.gracemed.org,316-866-2000,ACTIVE,,POINT (-97.333862 37.703385)
245734408762245250210820830912274123623,CVS Store #08076,CV1,008076,,1205948148,3010 WALTON BLVD.,CVS Pharmacy,ROCHESTER HILLS,MI,48309,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-83.194787 42.681277)
245734408765477917852470349325438438247,CVS Store #10529,CV1,010529,,1790152023,7111 EAST BELL RD.,CVS Pharmacy,SCOTTSDALE,AZ,85254,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-111.927247 33.638033)
245734408773152178955384015326473243495,CVS Store #04169,CV1,004169,,1235232091,522 OWEN DR,CVS Pharmacy,FAYETTEVILLE,NC,28304,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-78.93259 35.03428)
282939332850803634198354674206835926174,Freedom Hill Community Health Cente,NCA,None,NCA05J018,None,162 NC 33 East,,Tarboro,NC,27886,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-77.52435 35.87486)
245551428032228553118058528144467073567,FRYS PHARMACY 66000627,KG1,660627,,1861434409,9900 S RURAL RD,,TEMPE,AZ,85284,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-111.92831 33.32279)
242515351454819332303767768177306152884,CVS Store #07521,CV1,007521,,1558464230,773 RUSS AVE.,CVS Pharmacy,WAYNESVILLE,NC,28786,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-82.99078 35.50334)
245734408772310766584932233420877744999,CVS Store #02788,CV1,002788,,1700983293,20 E. DUNDEE RD.,CVS Pharmacy,BUFFALO GROVE,IL,60089,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.957705 42.139385)
245734408778142624738753204559660338023,CVS Store #07289,CV1,007289,,1770686487,796 RIDGEWAY AVE.,CVS Pharmacy,SIGNAL MOUNTAIN,TN,37377,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-85.34346 35.12197)
245734408761154799121528435396689152871,CVS Store #08896,CV1,008896,,1396780284,33205 TEMECULA PARKWAY,CVS Pharmacy,TEMECULA,CA,92592,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.07878 33.48553)
245734408762412081973927649738383575911,CVS Store #09652,CV1,009652,,1053353243,8491 SANTA MONICA BLVD,CVS Pharmacy,WEST HOLLYWOOD,CA,90069,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-118.37596 34.09018)
245734408780316273362420307815782042471,CVS Store #17167,CV1,017167,,1740223031,2112 W PETERSON AVE,CVS Pharmacy,CHICAGO,IL,60659,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.68373 41.99179)
245734408778140206887113975301310925671,CVS Store #07288,CV1,007288,,1669579157,11661 PRESTON RD. STE 218,CVS Pharmacy,DALLAS,TX,75230,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-96.805559 32.907975)
245734408776522664140469601465554062183,CVS Store #07026,CV1,007026,,1932202629,2770 LEWISVILLE CLEMMONS RD.,CVS Pharmacy,CLEMMONS,NC,27012,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.382565 36.02253)
245551428031662775834478881690704583199,KROGER PHARMACY 02400387,KG1,024387,,1467486282,"291 N. HUBBARDS LN, SUITE 130",,LOUISVILLE,KY,40207,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.637777 38.258065)
246380479530217489891472269615773157015,PETERSON DRUG and GIFTS,CP1,241610,MNA001466,1689655243,1007 3rd Ave,,Mountain Lake,MN,56159,03/21/2022 12:00:00 AM,,,ACTIVE,,POINT (-94.92919 43.939495)
242510027571353305811643099786620071816,Walgreens Store #06039,WG1,006039,,1396750311,5000 MURFREESBORO RD,,LA VERGNE,TN,37086,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-86.587585 36.024675)
245551428030008965313246068979706534431,KROGER PHARMACY 01100641,KG1,011641,,1912232927,774 HWY 96,,BONAIRE,GA,31005,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-83.659485 32.55312)
245734408778449691896935320370035706727,CVS Store #06789,CV1,006789,,1629172572,8645 WOODWARD AVE.,CVS Pharmacy,WOODRIDGE,IL,60517,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-88.0275 41.72831)
245734408775395945276588767074727906151,CVS Store #05141,CV1,005141,,1518061472,2480 PGA BLVD,CVS Pharmacy,PALM BEACH GARDENS,FL,33410,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.07125 26.84406)
245734408764278663439412637184129911655,CVS Store #16953,CV1,016953,,1215959903,1500 109TH AVE NE,CVS Pharmacy,BLAINE,MN,55449,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-93.23283 45.16505)
